SPlusCode,Fullname,Store,Region,ActivityCode,IsLearned,Score
CE.DMX67732,CE.DMX67732,ĐML_HNO_LBI - Savico (Long Biên),Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,90
CE.DMX78567,CE.DMX78567,ĐML_HNO_LBI - Savico (Long Biên),Miền Hà Nội,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,90
CE.DMX90509,CE.DMX90509,ĐML_HNO_LBI - Savico (Long Biên),Miền Hà Nội,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX98374,CE.DMX98374,ĐML_HNO_LBI - Savico (Long Biên),Miền Hà Nội,,,0
CE.DMX26993,CE.DMX26993,ĐML_HNO_MDU - 115 Đại Nghĩa,Miền Hà Nội,,,0
CE.DMX38636,CE.DMX38636,ĐML_HNO_MDU - 115 Đại Nghĩa,Miền Hà Nội,,,0
CE.DMX40117,CE.DMX40117,ĐML_HNO_MDU - 115 Đại Nghĩa,Miền Hà Nội,,,0
CE.DMX56954,CE.DMX56954,ĐML_HNO_MDU - 115 Đại Nghĩa,Miền Hà Nội,,,0
CE.DMX68213,CE.DMX68213,ĐML_HNO_MDU - 115 Đại Nghĩa,Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX84081,CE.DMX84081,ĐML_HNO_MDU - 115 Đại Nghĩa,Miền Hà Nội,,,0
CE.DMX104302,CE.DMX104302,ĐML_HNO_MDU - 115 Đại Nghĩa,Miền Hà Nội,,,0
CE.DMX104305,CE.DMX104305,ĐML_HNO_MDU - 115 Đại Nghĩa,Miền Hà Nội,,,0
CE.DMX15135,CE.DMX15135,ĐML_HNO_MLI - Võ Văn Kiệt (Quang Minh),Miền Hà Nội,,,0
CE.DMX31291,CE.DMX31291,ĐML_HNO_MLI - Võ Văn Kiệt (Quang Minh),Miền Hà Nội,,,0
CE.DMX41579,CE.DMX41579,ĐML_HNO_MLI - Võ Văn Kiệt (Quang Minh),Miền Hà Nội,,,0
CE.DMX41929,CE.DMX41929,ĐML_HNO_MLI - Võ Văn Kiệt (Quang Minh),Miền Hà Nội,DA.ACP.JUN.PK.SNAP,Yes,100
CE.DMX49635,CE.DMX49635,ĐML_HNO_MLI - Võ Văn Kiệt (Quang Minh),Miền Hà Nội,,,0
CE.DMX49638,CE.DMX49638,ĐML_HNO_MLI - Võ Văn Kiệt (Quang Minh),Miền Hà Nội,DA.RAC.LEARN,Yes,0
CE.DMX50024,CE.DMX50024,ĐML_HNO_MLI - Võ Văn Kiệt (Quang Minh),Miền Hà Nội,,,0
CE.DMX50112,CE.DMX50112,ĐML_HNO_MLI - Võ Văn Kiệt (Quang Minh),Miền Hà Nội,,,0
CE.DMX56888,CE.DMX56888,ĐML_HNO_MLI - Võ Văn Kiệt (Quang Minh),Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX68240,CE.DMX68240,ĐML_HNO_MLI - Võ Văn Kiệt (Quang Minh),Miền Hà Nội,FSM.WM.DRUM.MAR.PK.PK.2021,Yes,100
CE.DMX94098,CE.DMX94098,ĐML_HNO_MLI - Võ Văn Kiệt (Quang Minh),Miền Hà Nội,,,0
CE.DMX12813,CE.DMX12813,ĐML_HNO_QOA - Long Phú (Hòa Thạch),Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,80
CE.DMX13410,CE.DMX13410,ĐML_HNO_QOA - Long Phú (Hòa Thạch),Miền Hà Nội,ON21011,Yes,60
CE.DMX56123,CE.DMX56123,ĐML_HNO_QOA - Long Phú (Hòa Thạch),Miền Hà Nội,ON21011,Yes,80
CE.DMX64855,CE.DMX64855,ĐML_HNO_QOA - Long Phú (Hòa Thạch),Miền Hà Nội,,,0
CE.DMX90119,CE.DMX90119,ĐML_HNO_QOA - Long Phú (Hòa Thạch),Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,90
CE.DMX90511,CE.DMX90511,ĐML_HNO_QOA - Long Phú (Hòa Thạch),Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,90
CE.DMX91454,CE.DMX91454,ĐML_HNO_QOA - Long Phú (Hòa Thạch),Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,80
CE.DMX98382,CE.DMX98382,ĐML_HNO_QOA - Long Phú (Hòa Thạch),Miền Hà Nội,,,0
CE.DMX107009,CE.DMX107009,ĐML_HNO_QOA - Long Phú (Hòa Thạch),Miền Hà Nội,,,0
CE.DMX20301,CE.DMX20301,ĐML_HNO_QOA - Quốc Oai,Miền Hà Nội,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,80
CE.DMX40440,CE.DMX40440,ĐML_HNO_QOA - Quốc Oai,Miền Hà Nội,DA.OTHER.APR.PK.REWARD,Yes,0
CE.DMX41633,CE.DMX41633,ĐML_HNO_QOA - Quốc Oai,Miền Hà Nội,,,0
CE.DMX46324,CE.DMX46324,ĐML_HNO_QOA - Quốc Oai,Miền Hà Nội,,,0
CE.DMX46326,CE.DMX46326,ĐML_HNO_QOA - Quốc Oai,Miền Hà Nội,,,0
CE.DMX46804,CE.DMX46804,ĐML_HNO_QOA - Quốc Oai,Miền Hà Nội,,,0
CE.DMX65287,CE.DMX65287,ĐML_HNO_QOA - Quốc Oai,Miền Hà Nội,,,0
CE.DMX78953,CE.DMX78953,ĐML_HNO_QOA - Quốc Oai,Miền Hà Nội,,,0
CE.DMX98391,CE.DMX98391,ĐML_HNO_QOA - Quốc Oai,Miền Hà Nội,,,0
CE.DMX113183,CE.DMX113183,ĐML_HNO_QOA - Quốc Oai,Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX115847,CE.DMX115847,ĐML_HNO_QOA - Quốc Oai,Miền Hà Nội,,,0
CE.DMX29455,CE.DMX29455,ĐML_HNO_SSO - Sóc Sơn,Miền Hà Nội,,,0
CE.DMX31293,CE.DMX31293,ĐML_HNO_SSO - Sóc Sơn,Miền Hà Nội,,,0
CE.DMX35306,CE.DMX35306,ĐML_HNO_SSO - Sóc Sơn,Miền Hà Nội,,,0
CE.DMX35309,CE.DMX35309,ĐML_HNO_SSO - Sóc Sơn,Miền Hà Nội,,,0
CE.DMX35314,CE.DMX35314,ĐML_HNO_SSO - Sóc Sơn,Miền Hà Nội,DA.WM.MAY.PK.TUB1,Yes,0
CE.DMX37187,CE.DMX37187,ĐML_HNO_SSO - Sóc Sơn,Miền Hà Nội,,,0
CE.DMX41295,CE.DMX41295,ĐML_HNO_SSO - Sóc Sơn,Miền Hà Nội,,,0
CE.DMX48297,CE.DMX48297,ĐML_HNO_SSO - Sóc Sơn,Miền Hà Nội,,,0
CE.DMX66244,CE.DMX66244,ĐML_HNO_SSO - Sóc Sơn,Miền Hà Nội,,,0
CE.DMX66245,CE.DMX66245,ĐML_HNO_SSO - Sóc Sơn,Miền Hà Nội,,,0
CE.DMX29404,CE.DMX29404,ĐML_HNO_STA - Sơn Tây,Miền Hà Nội,,,0
CE.DMX34418,CE.DMX34418,ĐML_HNO_STA - Sơn Tây,Miền Hà Nội,FSM.WM.DRUM.MAR.PK.PK.2021,Yes,0
CE.DMX44107,CE.DMX44107,ĐML_HNO_STA - Sơn Tây,Miền Hà Nội,,,0
CE.DMX44568,CE.DMX44568,ĐML_HNO_STA - Sơn Tây,Miền Hà Nội,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,0
CE.DMX45553,CE.DMX45553,ĐML_HNO_STA - Sơn Tây,Miền Hà Nội,,,0
CE.DMX51388,CE.DMX51388,ĐML_HNO_STA - Sơn Tây,Miền Hà Nội,ON21011,Yes,100
CE.DMX53810,CE.DMX53810,ĐML_HNO_STA - Sơn Tây,Miền Hà Nội,,,0
CE.DMX95347,CE.DMX95347,ĐML_HNO_STA - Sơn Tây,Miền Hà Nội,,,0
CE.DMX23002,CE.DMX23002,ĐML_HNO_THO - 115 Nghi Tàm,Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,90
CE.DMX24597,CE.DMX24597,ĐML_HNO_THO - 115 Nghi Tàm,Miền Hà Nội,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX29156,CE.DMX29156,ĐML_HNO_THO - 115 Nghi Tàm,Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX73319,CE.DMX73319,ĐML_HNO_THO - 115 Nghi Tàm,Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,90
CE.DMX130708,CE.DMX130708,ĐML_HNO_THO - 115 Nghi Tàm,Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,90
CE.DMX131363,CE.DMX131363,ĐML_HNO_THO - 115 Nghi Tàm,Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX131370,CE.DMX131370,ĐML_HNO_THO - 115 Nghi Tàm,Miền Hà Nội,DA.REF.OCT.PK.TEST,Yes,100
CE.DMX131372,CE.DMX131372,ĐML_HNO_THO - 115 Nghi Tàm,Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX132693,CE.DMX132693,ĐML_HNO_THO - 115 Nghi Tàm,Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX132696,CE.DMX132696,ĐML_HNO_THO - 115 Nghi Tàm,Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX132697,CE.DMX132697,ĐML_HNO_THO - 115 Nghi Tàm,Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX132698,CE.DMX132698,ĐML_HNO_THO - 115 Nghi Tàm,Miền Hà Nội,,,0
CE.DMX133268,CE.DMX133268,ĐML_HNO_THO - 115 Nghi Tàm,Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX13447,CE.DMX13447,ĐML_HNO_TTH - Liên Quan,Miền Hà Nội,FSM.PS.RS.RAC.MAR.PK.VIDEO2.2021,Yes,100
CE.DMX29414,CE.DMX29414,ĐML_HNO_TTH - Liên Quan,Miền Hà Nội,FSM.RAC.MAR.PK.PK.2021,Yes,100
CE.DMX34416,CE.DMX34416,ĐML_HNO_TTH - Liên Quan,Miền Hà Nội,,,0
CE.DMX35409,CE.DMX35409,ĐML_HNO_TTH - Liên Quan,Miền Hà Nội,DA.WM.FEB.TEASING.GAME2,Yes,100
CE.DMX38185,CE.DMX38185,ĐML_HNO_TTH - Liên Quan,Miền Hà Nội,,,0
CE.DMX39107,CE.DMX39107,ĐML_HNO_TTH - Liên Quan,Miền Hà Nội,,,0
CE.DMX52898,CE.DMX52898,ĐML_HNO_TTH - Liên Quan,Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX60956,CE.DMX60956,ĐML_HNO_TTH - Liên Quan,Miền Hà Nội,,,0
CE.DMX68242,CE.DMX68242,ĐML_HNO_TTH - Liên Quan,Miền Hà Nội,ON21009,Yes,100
CE.DMX76529,CE.DMX76529,ĐML_HNO_TTH - Liên Quan,Miền Hà Nội,,,0
CE.DMX24602,CE.DMX24602,ĐML_HNO_TTI - 122 Phố Ga,Miền Hà Nội,,,0
CE.DMX39723,CE.DMX39723,ĐML_HNO_TTI - 122 Phố Ga,Miền Hà Nội,FSM.WM.DRUM.MAR.PK.PK.2021,Yes,0
CE.DMX49033,CE.DMX49033,ĐML_HNO_TTI - 122 Phố Ga,Miền Hà Nội,,,0
CE.DMX49056,CE.DMX49056,ĐML_HNO_TTI - 122 Phố Ga,Miền Hà Nội,,,0
CE.DMX51014,CE.DMX51014,ĐML_HNO_TTI - 122 Phố Ga,Miền Hà Nội,,,0
CE.DMX60142,CE.DMX60142,ĐML_HNO_TTI - 122 Phố Ga,Miền Hà Nội,,,0
CE.DMX60143,CE.DMX60143,ĐML_HNO_TTI - 122 Phố Ga,Miền Hà Nội,,,0
CE.DMX60145,CE.DMX60145,ĐML_HNO_TTI - 122 Phố Ga,Miền Hà Nội,,,0
CE.DMX78347,CE.DMX78347,ĐML_HNO_TTI - 122 Phố Ga,Miền Hà Nội,,,0
CE.DMX88010,CE.DMX88010,ĐML_HNO_TTI - 122 Phố Ga,Miền Hà Nội,,,0
CE.DMX92195,CE.DMX92195,ĐML_HNO_TTI - 122 Phố Ga,Miền Hà Nội,,,0
CE.DMX5501,CE.DMX5501,ĐML_HNO_TTR - Ngọc Hồi,Miền Hà Nội,,,0
CE.DMX22465,CE.DMX22465,ĐML_HNO_TTR - Ngọc Hồi,Miền Hà Nội,,,0
CE.DMX24874,CE.DMX24874,ĐML_HNO_TTR - Ngọc Hồi,Miền Hà Nội,DA.WM.MAY.PK.TUB1,Yes,60
CE.DMX39736,CE.DMX39736,ĐML_HNO_TTR - Ngọc Hồi,Miền Hà Nội,,,0
CE.DMX46335,CE.DMX46335,ĐML_HNO_TTR - Ngọc Hồi,Miền Hà Nội,,,0
CE.DMX51033,CE.DMX51033,ĐML_HNO_TTR - Ngọc Hồi,Miền Hà Nội,,,0
CE.DMX53556,CE.DMX53556,ĐML_HNO_TTR - Ngọc Hồi,Miền Hà Nội,,,0
CE.DMX58835,CE.DMX58835,ĐML_HNO_TTR - Ngọc Hồi,Miền Hà Nội,,,0
CE.DMX65107,CE.DMX65107,ĐML_HNO_TTR - Ngọc Hồi,Miền Hà Nội,,,0
CE.DMX85767,CE.DMX85767,ĐML_HNO_TTR - Ngọc Hồi,Miền Hà Nội,,,0
CE.DMX85768,CE.DMX85768,ĐML_HNO_TTR - Ngọc Hồi,Miền Hà Nội,,,0
CE.DMX85769,CE.DMX85769,ĐML_HNO_TTR - Ngọc Hồi,Miền Hà Nội,,,0
CE.DMX85777,CE.DMX85777,ĐML_HNO_TTR - Ngọc Hồi,Miền Hà Nội,FSM.WM.DRUM.MAR.PK.PK.2021,Yes,100
CE.DMX86707,CE.DMX86707,ĐML_HNO_TTR - Ngọc Hồi,Miền Hà Nội,,,0
CE.DMX14914,CE.DMX14914,ĐML_HNO_TTR - Nguyễn Xiển (Thanh Trì),Miền Hà Nội,FSM.RAC.MAR.PK.PK.2021,Yes,0
CE.DMX18294,CE.DMX18294,ĐML_HNO_TTR - Nguyễn Xiển (Thanh Trì),Miền Hà Nội,,,0
CE.DMX19699,CE.DMX19699,ĐML_HNO_TTR - Nguyễn Xiển (Thanh Trì),Miền Hà Nội,FSM.PS.RS.RAC.MAR.PK.VIDEO4.2021,Yes,0
CE.DMX42411,CE.DMX42411,ĐML_HNO_TTR - Nguyễn Xiển (Thanh Trì),Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX45901,CE.DMX45901,ĐML_HNO_TTR - Nguyễn Xiển (Thanh Trì),Miền Hà Nội,,,0
CE.DMX46336,CE.DMX46336,ĐML_HNO_TTR - Nguyễn Xiển (Thanh Trì),Miền Hà Nội,,,0
CE.DMX47088,CE.DMX47088,ĐML_HNO_TTR - Nguyễn Xiển (Thanh Trì),Miền Hà Nội,,,0
CE.DMX70631,CE.DMX70631,ĐML_HNO_TTR - Nguyễn Xiển (Thanh Trì),Miền Hà Nội,FSM.RAC.MAR.PK.PK.2021,Yes,100
CE.DMX74815,CE.DMX74815,ĐML_HNO_TTR - Nguyễn Xiển (Thanh Trì),Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX76539,CE.DMX76539,ĐML_HNO_TTR - Nguyễn Xiển (Thanh Trì),Miền Hà Nội,,,0
CE.DMX88867,CE.DMX88867,ĐML_HNO_TTR - Nguyễn Xiển (Thanh Trì),Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX96859,CE.DMX96859,ĐML_HNO_TTR - Nguyễn Xiển (Thanh Trì),Miền Hà Nội,ON21011,Yes,90
CE.DMX97529,CE.DMX97529,ĐML_HNO_TTR - Nguyễn Xiển (Thanh Trì),Miền Hà Nội,DA.REF.WM.RAC.PK.TEST,Yes,90
CE.DMX106335,CE.DMX106335,ĐML_HNO_TTR - Nguyễn Xiển (Thanh Trì),Miền Hà Nội,,,0
CE.DMX18752,CE.DMX18752,ĐML_HNO_TXU - 27 Lê Văn Lương,Miền Hà Nội,,,0
CE.DMX36838,CE.DMX36838,ĐML_HNO_TXU - 27 Lê Văn Lương,Miền Hà Nội,,,0
CE.DMX61436,CE.DMX61436,ĐML_HNO_TXU - 27 Lê Văn Lương,Miền Hà Nội,,,0
CE.DMX62200,CE.DMX62200,ĐML_HNO_TXU - 27 Lê Văn Lương,Miền Hà Nội,,,0
CE.DMX68239,CE.DMX68239,ĐML_HNO_TXU - 27 Lê Văn Lương,Miền Hà Nội,DA.WM.APR.TEST.TUB1,Yes,100
CE.DMX77467,CE.DMX77467,ĐML_HNO_TXU - 27 Lê Văn Lương,Miền Hà Nội,ON21011,Yes,0
CE.DMX77475,CE.DMX77475,ĐML_HNO_TXU - 27 Lê Văn Lương,Miền Hà Nội,,,0
CE.DMX77962,CE.DMX77962,ĐML_HNO_TXU - 27 Lê Văn Lương,Miền Hà Nội,,,0
CE.DMX83595,CE.DMX83595,ĐML_HNO_TXU - 27 Lê Văn Lương,Miền Hà Nội,FSM.WM.DRUM.MAR.PK.PK.2021,Yes,100
CE.DMX98409,CE.DMX98409,ĐML_HNO_TXU - 27 Lê Văn Lương,Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX130707,CE.DMX130707,ĐML_HNO_TXU - 27 Lê Văn Lương,Miền Hà Nội,,,0
CE.DMX19709,CE.DMX19709,ĐML_HNO_TXU - 424 Nguyễn Trãi,Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX27655,CE.DMX27655,ĐML_HNO_TXU - 424 Nguyễn Trãi,Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX62164,CE.DMX62164,ĐML_HNO_TXU - 424 Nguyễn Trãi,Miền Hà Nội,FSM.REF.MAR.PK.PK.2021 ,Yes,100
CE.DMX98149,CE.DMX98149,ĐML_HNO_TXU - 424 Nguyễn Trãi,Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX98422,CE.DMX98422,ĐML_HNO_TXU - 424 Nguyễn Trãi,Miền Hà Nội,FSM.PS.RS.RAC.MAR.PK.VIDEO2.2021,Yes,100
CE.DMX101081,CE.DMX101081,ĐML_HNO_TXU - 424 Nguyễn Trãi,Miền Hà Nội,DA.REF.WM.RAC.PK.TEST,Yes,100
CE.DMX101084,CE.DMX101084,ĐML_HNO_TXU - 424 Nguyễn Trãi,Miền Hà Nội,FSM.PS.RS.RAC.MAR.PK.VIDEO4.2021,Yes,100
CE.DMX101803,CE.DMX101803,ĐML_HNO_TXU - 424 Nguyễn Trãi,Miền Hà Nội,FSM.RAC.MAR.PK.PK.2021,Yes,100
CE.DMX101967,CE.DMX101967,ĐML_HNO_TXU - 424 Nguyễn Trãi,Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX102013,CE.DMX102013,ĐML_HNO_TXU - 424 Nguyễn Trãi,Miền Hà Nội,FSM.RAC.MAR.PK.PK.2021,Yes,90
CE.DMX22409,CE.DMX22409,ĐML_HNO_UHO - 43 Đường 21B (Vân Đình),Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX29698,CE.DMX29698,ĐML_HNO_UHO - 43 Đường 21B (Vân Đình),Miền Hà Nội,,,0
CE.DMX31695,CE.DMX31695,ĐML_HNO_UHO - 43 Đường 21B (Vân Đình),Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,90
CE.DMX36584,CE.DMX36584,ĐML_HNO_UHO - 43 Đường 21B (Vân Đình),Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX39050,CE.DMX39050,ĐML_HNO_UHO - 43 Đường 21B (Vân Đình),Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX40113,CE.DMX40113,ĐML_HNO_UHO - 43 Đường 21B (Vân Đình),Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX42549,CE.DMX42549,ĐML_HNO_UHO - 43 Đường 21B (Vân Đình),Miền Hà Nội,DA.REF.OCT.PK.TEST,Yes,100
CE.DMX51379,CE.DMX51379,ĐML_HNO_UHO - 43 Đường 21B (Vân Đình),Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX51380,CE.DMX51380,ĐML_HNO_UHO - 43 Đường 21B (Vân Đình),Miền Hà Nội,FSM.WM.DRUM.MAR.PK.PK.2021,Yes,100
CE.DMX60938,CE.DMX60938,ĐML_HNO_UHO - 43 Đường 21B (Vân Đình),Miền Hà Nội,FSM.REF.MAR.PK.PK.2021 ,Yes,100
CE.DMX62576,CE.DMX62576,ĐML_HNO_UHO - 43 Đường 21B (Vân Đình),Miền Hà Nội,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX81565,CE.DMX81565,ĐML_HNO_UHO - 43 Đường 21B (Vân Đình),Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX133261,CE.DMX133261,ĐML_HNO_UHO - 43 Đường 21B (Vân Đình),Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX133273,CE.DMX133273,ĐML_HNO_UHO - 43 Đường 21B (Vân Đình),Miền Hà Nội,FSM.RAC.MAR.PK.PK.2021,Yes,100
CE.DMX32851,CE.DMX32851,ĐMM_HNO_BDI - 146 Kim Mã,Miền Hà Nội,ON21011,Yes,0
CE.DMX35240,CE.DMX35240,ĐMM_HNO_BDI - 146 Kim Mã,Miền Hà Nội,,,0
CE.DMX47723,CE.DMX47723,ĐMM_HNO_BDI - 146 Kim Mã,Miền Hà Nội,DA.WM.APR.TEST.TUB1,Yes,80
CE.DMX56984,CE.DMX56984,ĐMM_HNO_BDI - 146 Kim Mã,Miền Hà Nội,,,0
CE.DMX62219,CE.DMX62219,ĐMM_HNO_BDI - 146 Kim Mã,Miền Hà Nội,,,0
CE.DMX66243,CE.DMX66243,ĐMM_HNO_BDI - 146 Kim Mã,Miền Hà Nội,,,0
CE.DMX89294,CE.DMX89294,ĐMM_HNO_BDI - 146 Kim Mã,Miền Hà Nội,,,0
CE.DMX100053,CE.DMX100053,ĐMM_HNO_BDI - 146 Kim Mã,Miền Hà Nội,,,0
CE.DMX104243,CE.DMX104243,ĐMM_HNO_BDI - 146 Kim Mã,Miền Hà Nội,,,0
CE.DMX116730,CE.DMX116730,ĐMM_HNO_BDI - 146 Kim Mã,Miền Hà Nội,,,0
CE.DMX35410,CE.DMX35410,ĐMM_HNO_BVI - Phú Sơn,Miền Hà Nội,ON21011,Yes,100
CE.DMX38113,CE.DMX38113,ĐMM_HNO_BVI - Phú Sơn,Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX41302,CE.DMX41302,ĐMM_HNO_BVI - Phú Sơn,Miền Hà Nội,,,0
CE.DMX58850,CE.DMX58850,ĐMM_HNO_BVI - Phú Sơn,Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX96039,CE.DMX96039,ĐMM_HNO_BVI - Tản Lĩnh,Miền Hà Nội,,,0
CE.DMX104269,CE.DMX104269,ĐMM_HNO_BVI - Tản Lĩnh,Miền Hà Nội,,,0
CE.DMX104272,CE.DMX104272,ĐMM_HNO_BVI - Tản Lĩnh,Miền Hà Nội,,,0
CE.DMX104290,CE.DMX104290,ĐMM_HNO_BVI - Tản Lĩnh,Miền Hà Nội,,,0
CE.DMX5573,CE.DMX5573,ĐMM_HNO_CGI - 194 Phạm Văn Đồng,Miền Hà Nội,,,0
CE.DMX29445,CE.DMX29445,ĐMM_HNO_CGI - 194 Phạm Văn Đồng,Miền Hà Nội,,,0
CE.DMX33689,CE.DMX33689,ĐMM_HNO_CGI - 194 Phạm Văn Đồng,Miền Hà Nội,,,0
CE.DMX37493,CE.DMX37493,ĐMM_HNO_CGI - 194 Phạm Văn Đồng,Miền Hà Nội,,,0
CE.DMX39827,CE.DMX39827,ĐMM_HNO_CGI - 194 Phạm Văn Đồng,Miền Hà Nội,,,0
CE.DMX54011,CE.DMX54011,ĐMM_HNO_CGI - 194 Phạm Văn Đồng,Miền Hà Nội,,,0
CE.DMX58844,CE.DMX58844,ĐMM_HNO_CGI - 194 Phạm Văn Đồng,Miền Hà Nội,,,0
CE.DMX59877,CE.DMX59877,ĐMM_HNO_CGI - 194 Phạm Văn Đồng,Miền Hà Nội,,,0
CE.DMX60158,CE.DMX60158,ĐMM_HNO_CGI - 194 Phạm Văn Đồng,Miền Hà Nội,,,0
CE.DMX62228,CE.DMX62228,ĐMM_HNO_CGI - 194 Phạm Văn Đồng,Miền Hà Nội,,,0
CE.DMX71021,CE.DMX71021,ĐMM_HNO_CGI - 194 Phạm Văn Đồng,Miền Hà Nội,,,0
CE.DMX81169,CE.DMX81169,ĐMM_HNO_CGI - 194 Phạm Văn Đồng,Miền Hà Nội,,,0
CE.DMX84388,CE.DMX84388,ĐMM_HNO_CGI - 194 Phạm Văn Đồng,Miền Hà Nội,,,0
CE.DMX96024,CE.DMX96024,ĐMM_HNO_CGI - 194 Phạm Văn Đồng,Miền Hà Nội,,,0
CE.DMX24722,CE.DMX24722,ĐMM_HNO_CGI - 66 Lê Văn Lương,Miền Hà Nội,,,0
CE.DMX27650,CE.DMX27650,ĐMM_HNO_CGI - 66 Lê Văn Lương,Miền Hà Nội,,,0
CE.DMX31933,CE.DMX31933,ĐMM_HNO_CGI - 66 Lê Văn Lương,Miền Hà Nội,,,0
CE.DMX45251,CE.DMX45251,ĐMM_HNO_CGI - 66 Lê Văn Lương,Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX55069,CE.DMX55069,ĐMM_HNO_CGI - 66 Lê Văn Lương,Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX61258,CE.DMX61258,ĐMM_HNO_CGI - 66 Lê Văn Lương,Miền Hà Nội,,,0
CE.DMX73763,CE.DMX73763,ĐMM_HNO_CGI - 66 Lê Văn Lương,Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX90691,CE.DMX90691,ĐMM_HNO_CGI - 66 Lê Văn Lương,Miền Hà Nội,,,0
CE.DMX101059,CE.DMX101059,ĐMM_HNO_CGI - 66 Lê Văn Lương,Miền Hà Nội,,,0
CE.DMX101076,CE.DMX101076,ĐMM_HNO_CGI - 66 Lê Văn Lương,Miền Hà Nội,,,0
CE.DMX29753,CE.DMX29753,ĐMM_HNO_CMY - Chúc Sơn,Miền Hà Nội,,,0
CE.DMX41608,CE.DMX41608,ĐMM_HNO_CMY - Chúc Sơn,Miền Hà Nội,DA.REF.OCT.PK.TEST,Yes,0
CE.DMX42174,CE.DMX42174,ĐMM_HNO_CMY - Chúc Sơn,Miền Hà Nội,,,0
CE.DMX54829,CE.DMX54829,ĐMM_HNO_CMY - Chúc Sơn,Miền Hà Nội,,,0
CE.DMX58379,CE.DMX58379,ĐMM_HNO_CMY - Chúc Sơn,Miền Hà Nội,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX60603,CE.DMX60603,ĐMM_HNO_CMY - Chúc Sơn,Miền Hà Nội,,,0
CE.DMX64851,CE.DMX64851,ĐMM_HNO_CMY - Chúc Sơn,Miền Hà Nội,,,0
